,fixture.id,fixture.date,league.round,league.season,home.id,score.home,away.id,score.away,winner,team.id,team.name,home.name,away.name,BP,BS,CK,Fouls,GkS,O,P%,PAc,RC,SI,SoffG,SonG,Soutb,TS,TP,YC,GA,GS,PK,TkT,TkB,TkI,DT,DW,DrA,DrS,DrP,FDr,PyW,PyC,PySc,PyM,PyS,RD,RF,RM
6801,94509,2019-05-12T19:00:00+00:00,4,2019,119,3.0,135,1.0,2.0,119,Internacional,Internacional,Cruzeiro,53.0,4.0,4.0,10.0,5.0,,84.0,424.0,,8.0,7.0,5.0,8.0,16.0,503.0,,0.0,5.0,7.0,12.0,4.0,11.0,93.0,45.0,20.0,8.0,5.0,13.0,1.0,0.0,0.0,1.0,0.0,7.2,7.025,6.74
6802,94506,2019-05-11T19:00:00+00:00,4,2019,124,0.0,120,1.0,0.0,120,Botafogo,Fluminense,Botafogo,37.0,1.0,3.0,12.0,6.0,4.0,82.0,251.0,,4.0,5.0,3.0,5.0,9.0,306.0,5.0,1.0,6.0,6.0,10.0,9.0,3.0,89.0,53.0,9.0,7.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,7.283333333333334,6.7,6.9
6803,94502,2019-05-12T19:00:00+00:00,4,2019,1062,0.0,121,2.0,0.0,121,Palmeiras,Atletico-MG,Palmeiras,44.0,,3.0,19.0,3.0,1.0,,,,,6.0,7.0,,13.0,,3.0,,,,,,,,,,,,,,,,,,,,
6804,94506,2019-05-11T19:00:00+00:00,4,2019,124,0.0,120,1.0,0.0,124,Fluminense,Fluminense,Botafogo,63.0,9.0,8.0,16.0,2.0,4.0,91.0,462.0,,11.0,8.0,6.0,12.0,23.0,505.0,3.0,0.0,2.0,20.0,7.0,1.0,5.0,89.0,36.0,23.0,12.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,6.325,6.866666666666667,7.033333333333334
6805,94507,2019-05-12T22:00:00+00:00,4,2019,154,0.0,126,1.0,0.0,126,Sao Paulo,Fortaleza EC,Sao Paulo,47.0,2.0,4.0,14.0,3.0,,88.0,374.0,,4.0,4.0,2.0,4.0,8.0,427.0,2.0,1.0,3.0,6.0,4.0,3.0,8.0,89.0,46.0,17.0,14.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,7.2,6.9,6.866666666666667
6806,94505,2019-05-12T14:00:00+00:00,4,2019,127,2.0,132,1.0,2.0,127,Flamengo,Flamengo,Chapecoense-SC,56.0,4.0,7.0,18.0,6.0,1.0,86.0,399.0,,12.0,7.0,7.0,6.0,18.0,466.0,2.0,2.0,6.0,13.0,19.0,3.0,5.0,118.0,57.0,15.0,14.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,7.3,8.3,6.625
6807,94510,2019-05-12T19:00:00+00:00,4,2019,128,3.0,133,0.0,2.0,128,Santos,Santos,Vasco DA Gama,55.0,1.0,8.0,18.0,5.0,1.0,80.0,344.0,,13.0,14.0,8.0,10.0,23.0,431.0,2.0,3.0,5.0,17.0,13.0,4.0,22.0,103.0,45.0,23.0,16.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7.44,8.299999999999999,6.783333333333334
6808,94508,2019-05-12T00:00:00+00:00,4,2019,151,2.0,129,1.0,2.0,129,Ceara,Goias,Ceara,63.0,4.0,7.0,12.0,4.0,2.0,83.0,400.0,,8.0,7.0,3.0,6.0,14.0,482.0,2.0,1.0,4.0,8.0,7.0,1.0,6.0,108.0,62.0,18.0,12.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,6.859999999999999,6.7,6.625
6809,94504,2019-05-11T22:00:00+00:00,4,2019,131,0.0,130,0.0,1.0,130,Gremio,Corinthians,Gremio,52.0,4.0,2.0,19.0,4.0,1.0,83.0,427.0,,,2.0,2.0,8.0,8.0,512.0,4.0,0.0,4.0,6.0,15.0,2.0,12.0,135.0,66.0,25.0,17.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.2,6.7,6.671428571428572
6810,94504,2019-05-11T22:00:00+00:00,4,2019,131,0.0,130,0.0,1.0,131,Corinthians,Corinthians,Gremio,48.0,3.0,3.0,13.0,2.0,,81.0,386.0,,4.0,4.0,4.0,7.0,11.0,476.0,2.0,0.0,2.0,9.0,14.0,3.0,9.0,135.0,69.0,27.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,7.06,6.65,6.6571428571428575
6811,94505,2019-05-12T14:00:00+00:00,4,2019,127,2.0,132,1.0,2.0,132,Chapecoense-SC,Flamengo,Chapecoense-SC,44.0,4.0,4.0,9.0,5.0,1.0,89.0,324.0,,10.0,9.0,7.0,10.0,20.0,365.0,3.0,1.0,5.0,17.0,12.0,4.0,9.0,118.0,61.0,34.0,18.0,14.0,17.0,0.0,1.0,0.0,0.0,0.0,7.12,7.1,6.6875
6812,94510,2019-05-12T19:00:00+00:00,4,2019,128,3.0,133,0.0,2.0,133,Vasco DA Gama,Santos,Vasco DA Gama,45.0,4.0,5.0,11.0,4.0,5.0,76.0,261.0,1.0,11.0,6.0,5.0,4.0,15.0,344.0,5.0,0.0,4.0,11.0,11.0,2.0,13.0,103.0,58.0,14.0,11.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,6.05,6.866666666666667,6.728571428571429
6813,94501,2019-05-12T22:00:00+00:00,4,2019,134,1.0,118,0.0,2.0,134,Atletico Paranaense,Atletico Paranaense,Bahia,62.0,5.0,8.0,13.0,4.0,3.0,87.0,468.0,,8.0,5.0,9.0,11.0,19.0,538.0,2.0,0.0,4.0,12.0,8.0,4.0,14.0,105.0,46.0,10.0,10.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,7.15,6.550000000000001,7.15
6814,94509,2019-05-12T19:00:00+00:00,4,2019,119,3.0,135,1.0,2.0,135,Cruzeiro,Internacional,Cruzeiro,47.0,4.0,3.0,15.0,1.0,,83.0,363.0,1.0,6.0,4.0,6.0,8.0,14.0,439.0,,1.0,1.0,10.0,17.0,5.0,2.0,93.0,48.0,13.0,5.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,6.3,6.5,6.714285714285714
6815,94503,2019-05-12T22:00:00+00:00,4,2019,145,0.0,150,0.0,1.0,145,Avai,Avai,CSA,60.0,11.0,6.0,14.0,1.0,4.0,86.0,470.0,,8.0,7.0,3.0,13.0,21.0,545.0,1.0,0.0,1.0,14.0,1.0,0.0,15.0,111.0,50.0,25.0,13.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,6.959999999999999,6.95,6.7
6816,94503,2019-05-12T22:00:00+00:00,4,2019,145,0.0,150,0.0,1.0,150,CSA,Avai,CSA,40.0,1.0,,18.0,3.0,,74.0,277.0,,3.0,2.0,1.0,1.0,4.0,373.0,2.0,0.0,3.0,4.0,17.0,11.0,13.0,111.0,61.0,8.0,7.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,7.18,6.75,6.957142857142857
6817,94508,2019-05-12T00:00:00+00:00,4,2019,151,2.0,129,1.0,2.0,151,Goias,Goias,Ceara,37.0,1.0,2.0,20.0,2.0,2.0,79.0,234.0,,11.0,5.0,6.0,1.0,12.0,295.0,2.0,1.0,2.0,9.0,9.0,4.0,11.0,108.0,46.0,19.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,6.35,6.942857142857143
6818,94507,2019-05-12T22:00:00+00:00,4,2019,154,0.0,126,1.0,0.0,154,Fortaleza EC,Fortaleza EC,Sao Paulo,53.0,3.0,6.0,12.0,1.0,2.0,87.0,417.0,,7.0,6.0,3.0,5.0,12.0,479.0,2.0,0.0,1.0,9.0,9.0,2.0,6.0,89.0,43.0,13.0,8.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,6.7,6.5,6.720000000000001
6819,94502,2019-05-12T19:00:00+00:00,4,2019,1062,0.0,121,2.0,0.0,1062,Atletico-MG,Atletico-MG,Palmeiras,56.0,,8.0,19.0,5.0,,,,,,4.0,3.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,
6820,94519,2019-05-19T14:00:00+00:00,5,2019,126,0.0,118,0.0,1.0,118,Bahia,Sao Paulo,Bahia,43.0,4.0,6.0,19.0,3.0,1.0,78.0,288.0,,7.0,11.0,2.0,10.0,17.0,371.0,3.0,0.0,3.0,14.0,16.0,5.0,8.0,123.0,59.0,11.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,7.18,6.76,6.975
6821,94517,2019-05-19T19:00:00+00:00,5,2019,119,2.0,150,0.0,2.0,119,Internacional,Internacional,CSA,63.0,2.0,4.0,11.0,5.0,4.0,87.0,523.0,,6.0,5.0,7.0,8.0,14.0,602.0,2.0,2.0,5.0,13.0,5.0,1.0,9.0,84.0,47.0,18.0,14.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,7.399999999999999,7.5,7.08
6822,94516,2019-05-19T19:00:00+00:00,5,2019,151,1.0,120,0.0,2.0,120,Botafogo,Goias,Botafogo,69.0,3.0,3.0,14.0,4.0,,88.0,502.0,,5.0,2.0,2.0,2.0,7.0,569.0,3.0,0.0,4.0,6.0,3.0,3.0,7.0,114.0,61.0,27.0,19.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,7.12,6.699999999999999,6.585714285714286
6823,94518,2019-05-18T22:00:00+00:00,5,2019,121,4.0,128,0.0,2.0,121,Palmeiras,Palmeiras,Santos,33.0,6.0,5.0,23.0,4.0,,68.0,166.0,,10.0,3.0,8.0,7.0,17.0,243.0,2.0,3.0,4.0,12.0,16.0,3.0,11.0,110.0,61.0,16.0,9.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,7.479999999999999,8.0,7.171428571428571
6824,94515,2019-05-18T21:00:00+00:00,5,2019,124,4.0,135,1.0,2.0,124,Fluminense,Fluminense,Cruzeiro,53.0,9.0,10.0,19.0,2.0,,88.0,434.0,,14.0,3.0,11.0,9.0,23.0,495.0,3.0,3.0,2.0,19.0,6.0,0.0,13.0,113.0,50.0,19.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.75,7.95,7.083333333333333
6825,94519,2019-05-19T14:00:00+00:00,5,2019,126,0.0,118,0.0,1.0,126,Sao Paulo,Sao Paulo,Bahia,57.0,5.0,4.0,9.0,2.0,3.0,87.0,446.0,1.0,5.0,3.0,3.0,6.0,11.0,510.0,1.0,0.0,2.0,8.0,11.0,4.0,8.0,123.0,64.0,25.0,11.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,7.26,6.800000000000001,6.6000000000000005
6826,94512,2019-05-18T22:00:00+00:00,5,2019,1062,2.0,127,1.0,2.0,127,Flamengo,Atletico-MG,Flamengo,66.0,6.0,18.0,8.0,3.0,,84.0,405.0,,17.0,7.0,10.0,6.0,23.0,480.0,1.0,0.0,3.0,18.0,12.0,1.0,15.0,86.0,53.0,14.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,6.9,6.4,7.085714285714286
6827,94518,2019-05-18T22:00:00+00:00,5,2019,121,4.0,128,0.0,2.0,128,Santos,Palmeiras,Santos,67.0,3.0,5.0,19.0,4.0,1.0,83.0,401.0,,4.0,5.0,4.0,8.0,12.0,483.0,4.0,0.0,4.0,9.0,10.0,6.0,8.0,110.0,49.0,12.0,3.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,6.279999999999999,6.3,6.585714285714286
6828,94513,2019-05-19T22:00:00+00:00,5,2019,129,2.0,130,1.0,2.0,129,Ceara,Ceara,Gremio,36.0,1.0,2.0,14.0,3.0,2.0,70.0,197.0,,3.0,4.0,1.0,3.0,6.0,282.0,3.0,1.0,3.0,3.0,21.0,2.0,7.0,132.0,65.0,8.0,3.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,6.55,6.85,6.659999999999999
6829,94513,2019-05-19T22:00:00+00:00,5,2019,129,2.0,130,1.0,2.0,130,Gremio,Ceara,Gremio,64.0,3.0,7.0,16.0,,1.0,86.0,421.0,,10.0,10.0,4.0,7.0,17.0,491.0,6.0,1.0,0.0,15.0,10.0,1.0,8.0,134.0,67.0,36.0,24.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,6.459999999999999,6.566666666666666,6.95
6830,94511,2019-05-19T19:00:00+00:00,5,2019,134,0.0,131,2.0,0.0,131,Corinthians,Atletico Paranaense,Corinthians,38.0,,3.0,12.0,5.0,1.0,81.0,295.0,,4.0,2.0,2.0,,4.0,365.0,4.0,2.0,5.0,4.0,8.0,6.0,8.0,120.0,61.0,22.0,11.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,7.539999999999999,6.699999999999999,6.757142857142857
6831,94514,2019-05-19T19:00:00+00:00,5,2019,132,1.0,154,3.0,0.0,132,Chapecoense-SC,Chapecoense-SC,Fortaleza EC,52.0,4.0,9.0,16.0,4.0,,83.0,350.0,,12.0,11.0,4.0,7.0,19.0,420.0,1.0,1.0,4.0,16.0,9.0,3.0,8.0,106.0,52.0,19.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.516666666666667,7.199999999999999,6.8500000000000005
6832,94520,2019-05-19T22:00:00+00:00,5,2019,133,1.0,145,1.0,1.0,133,Vasco DA Gama,Vasco DA Gama,Avai,50.0,3.0,5.0,16.0,5.0,3.0,77.0,275.0,,8.0,6.0,2.0,3.0,11.0,358.0,1.0,1.0,5.0,10.0,14.0,4.0,12.0,119.0,60.0,18.0,9.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,7.220000000000001,6.5,6.725
6833,94511,2019-05-19T19:00:00+00:00,5,2019,134,0.0,131,2.0,0.0,134,Atletico Paranaense,Atletico Paranaense,Corinthians,62.0,6.0,11.0,16.0,,3.0,89.0,516.0,,12.0,12.0,5.0,11.0,23.0,581.0,1.0,0.0,0.0,18.0,15.0,0.0,10.0,120.0,59.0,19.0,15.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,6.45,7.1000000000000005,7.1
6834,94515,2019-05-18T21:00:00+00:00,5,2019,124,4.0,135,1.0,2.0,135,Cruzeiro,Fluminense,Cruzeiro,47.0,,2.0,12.0,7.0,1.0,81.0,357.0,,3.0,1.0,3.0,1.0,4.0,443.0,2.0,0.0,7.0,3.0,19.0,9.0,14.0,113.0,63.0,8.0,8.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,6.6571428571428575
6835,94520,2019-05-19T22:00:00+00:00,5,2019,133,1.0,145,1.0,1.0,145,Avai,Vasco DA Gama,Avai,50.0,4.0,10.0,14.0,2.0,3.0,77.0,266.0,,3.0,8.0,6.0,15.0,18.0,347.0,2.0,1.0,2.0,14.0,13.0,3.0,12.0,119.0,58.0,14.0,10.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,6.74,6.949999999999999,6.814285714285715
6836,94517,2019-05-19T19:00:00+00:00,5,2019,119,2.0,150,0.0,2.0,150,CSA,Internacional,CSA,37.0,1.0,3.0,9.0,5.0,2.0,78.0,266.0,,6.0,6.0,5.0,6.0,12.0,342.0,3.0,0.0,5.0,9.0,8.0,2.0,7.0,84.0,37.0,9.0,5.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,6.720000000000001,6.7,6.55
6837,94516,2019-05-19T19:00:00+00:00,5,2019,151,1.0,120,0.0,2.0,151,Goias,Goias,Botafogo,31.0,3.0,9.0,18.0,2.0,7.0,79.0,188.0,,12.0,11.0,5.0,7.0,19.0,237.0,1.0,1.0,2.0,14.0,12.0,3.0,9.0,114.0,53.0,8.0,6.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,7.340000000000001,7.0,6.857142857142857
6838,94514,2019-05-19T19:00:00+00:00,5,2019,132,1.0,154,3.0,0.0,154,Fortaleza EC,Chapecoense-SC,Fortaleza EC,48.0,2.0,4.0,12.0,3.0,2.0,78.0,308.0,,8.0,2.0,8.0,4.0,12.0,394.0,1.0,3.0,3.0,8.0,11.0,4.0,7.0,106.0,54.0,16.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,6.859999999999999,6.75,7.142857142857143
6839,94512,2019-05-18T22:00:00+00:00,5,2019,1062,2.0,127,1.0,2.0,1062,Atletico-MG,Atletico-MG,Flamengo,34.0,2.0,2.0,11.0,9.0,,73.0,190.0,1.0,5.0,4.0,5.0,6.0,11.0,259.0,3.0,1.0,9.0,8.0,6.0,6.0,11.0,86.0,33.0,20.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,7.2,6.557142857142857
6840,94522,2019-05-26T22:00:00+00:00,6,2019,118,3.0,124,2.0,2.0,118,Bahia,Bahia,Fluminense,33.0,4.0,3.0,9.0,2.0,,76.0,229.0,,4.0,1.0,5.0,6.0,10.0,303.0,2.0,1.0,2.0,7.0,18.0,3.0,6.0,95.0,53.0,12.0,10.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0,6.459999999999999,7.55,6.785714285714286
6841,94530,2019-05-26T19:00:00+00:00,6,2019,128,0.0,119,0.0,1.0,119,Internacional,Santos,Internacional,38.0,3.0,4.0,19.0,4.0,3.0,74.0,235.0,,4.0,11.0,1.0,11.0,15.0,316.0,5.0,0.0,4.0,12.0,11.0,5.0,17.0,105.0,56.0,14.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,7.44,6.5,6.966666666666666
6842,94523,2019-05-25T19:00:00+00:00,6,2019,120,0.0,121,1.0,0.0,120,Botafogo,Botafogo,Palmeiras,62.0,1.0,,13.0,1.0,,84.0,375.0,,3.0,5.0,2.0,5.0,8.0,444.0,10.0,0.0,1.0,7.0,5.0,4.0,6.0,112.0,50.0,12.0,6.0,8.0,19.0,0.0,1.0,0.0,0.0,0.0,6.5,6.4,6.666666666666667
6843,94523,2019-05-25T19:00:00+00:00,6,2019,120,0.0,121,1.0,0.0,121,Palmeiras,Botafogo,Palmeiras,38.0,4.0,8.0,19.0,2.0,5.0,71.0,178.0,,11.0,11.0,2.0,6.0,17.0,252.0,,0.0,2.0,13.0,10.0,1.0,2.0,112.0,62.0,11.0,8.0,6.0,13.0,1.0,0.0,1.0,0.0,0.0,7.1000000000000005,8.3,6.871428571428572
6844,94522,2019-05-26T22:00:00+00:00,6,2019,118,3.0,124,2.0,2.0,124,Fluminense,Bahia,Fluminense,67.0,3.0,3.0,10.0,2.0,2.0,90.0,546.0,1.0,6.0,4.0,4.0,5.0,11.0,605.0,4.0,0.0,2.0,6.0,5.0,4.0,12.0,95.0,42.0,22.0,12.0,10.0,9.0,1.0,1.0,1.0,0.0,0.0,6.083333333333333,6.3,6.585714285714286
6845,94524,2019-05-26T22:00:00+00:00,6,2019,131,1.0,126,0.0,2.0,126,Sao Paulo,Corinthians,Sao Paulo,60.0,2.0,4.0,14.0,4.0,3.0,79.0,344.0,,4.0,6.0,1.0,5.0,9.0,436.0,4.0,0.0,4.0,6.0,9.0,4.0,5.0,146.0,73.0,29.0,19.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,6.48,6.4,6.785714285714286
6846,94527,2019-05-26T19:00:00+00:00,6,2019,127,3.0,134,2.0,2.0,127,Flamengo,Flamengo,Atletico Paranaense,49.0,4.0,9.0,16.0,3.0,2.0,78.0,300.0,,7.0,3.0,4.0,4.0,11.0,386.0,4.0,2.0,3.0,8.0,8.0,4.0,3.0,122.0,61.0,19.0,14.0,12.0,21.0,1.0,1.0,1.0,0.0,0.0,6.766666666666667,6.95,6.816666666666666
6847,94530,2019-05-26T19:00:00+00:00,6,2019,128,0.0,119,0.0,1.0,128,Santos,Santos,Internacional,62.0,5.0,7.0,19.0,1.0,,83.0,428.0,,4.0,2.0,4.0,7.0,11.0,516.0,5.0,0.0,1.0,6.0,12.0,3.0,11.0,105.0,49.0,15.0,3.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,7.06,6.659999999999999,6.625
6848,94521,2019-05-27T23:00:00+00:00,6,2019,145,1.0,129,2.0,0.0,129,Ceara,Avai,Ceara,49.0,1.0,,15.0,2.0,1.0,72.0,287.0,,7.0,5.0,4.0,3.0,10.0,397.0,3.0,1.0,2.0,5.0,13.0,2.0,14.0,146.0,76.0,18.0,8.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,6.7,7.175,6.540000000000001
6849,94529,2019-05-25T22:00:00+00:00,6,2019,130,1.0,1062,0.0,2.0,130,Gremio,Gremio,Atletico-MG,56.0,9.0,13.0,10.0,5.0,,88.0,501.0,,17.0,8.0,8.0,8.0,25.0,567.0,1.0,1.0,5.0,16.0,6.0,1.0,11.0,99.0,47.0,20.0,12.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,7.42,6.8,7.15
6850,94524,2019-05-26T22:00:00+00:00,6,2019,131,1.0,126,0.0,2.0,131,Corinthians,Corinthians,Sao Paulo,40.0,4.0,3.0,15.0,1.0,1.0,76.0,224.0,,6.0,4.0,5.0,7.0,13.0,296.0,3.0,1.0,1.0,10.0,11.0,2.0,9.0,146.0,74.0,21.0,11.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,7.06,6.3,6.885714285714286
6851,94525,2019-05-26T22:00:00+00:00,6,2019,135,1.0,132,2.0,0.0,132,Chapecoense-SC,Cruzeiro,Chapecoense-SC,36.0,3.0,2.0,11.0,1.0,,72.0,223.0,,4.0,2.0,5.0,6.0,10.0,311.0,3.0,1.0,1.0,7.0,8.0,4.0,9.0,125.0,60.0,24.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,6.683333333333334,7.0,7.0
6852,94528,2019-05-26T22:00:00+00:00,6,2019,154,1.0,133,1.0,1.0,133,Vasco DA Gama,Fortaleza EC,Vasco DA Gama,39.0,2.0,5.0,12.0,1.0,,83.0,281.0,,9.0,10.0,2.0,5.0,14.0,338.0,2.0,0.0,1.0,12.0,6.0,3.0,7.0,77.0,34.0,10.0,7.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,7.0200000000000005,6.6,6.6571428571428575
6853,94527,2019-05-26T19:00:00+00:00,6,2019,127,3.0,134,2.0,2.0,134,Atletico Paranaense,Flamengo,Atletico Paranaense,51.0,4.0,2.0,21.0,1.0,,80.0,330.0,,7.0,4.0,5.0,6.0,13.0,413.0,3.0,1.0,1.0,8.0,5.0,4.0,10.0,122.0,61.0,14.0,12.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,6.25,7.4,6.583333333333333
6854,94525,2019-05-26T22:00:00+00:00,6,2019,135,1.0,132,2.0,0.0,135,Cruzeiro,Cruzeiro,Chapecoense-SC,64.0,3.0,8.0,13.0,3.0,1.0,85.0,472.0,,8.0,12.0,3.0,10.0,18.0,556.0,1.0,1.0,3.0,12.0,15.0,3.0,7.0,124.0,65.0,17.0,13.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,6.68,7.0,6.775
6855,94521,2019-05-27T23:00:00+00:00,6,2019,145,1.0,129,2.0,0.0,145,Avai,Avai,Ceara,51.0,2.0,3.0,21.0,2.0,2.0,72.0,294.0,,10.0,8.0,3.0,3.0,13.0,410.0,4.0,1.0,2.0,6.0,15.0,1.0,27.0,146.0,70.0,24.0,14.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,6.720000000000001,6.625,6.720000000000001
6856,94526,2019-05-27T23:00:00+00:00,6,2019,150,1.0,151,0.0,2.0,150,CSA,CSA,Goias,43.0,7.0,3.0,19.0,5.0,1.0,78.0,255.0,,4.0,4.0,4.0,11.0,15.0,329.0,3.0,1.0,5.0,7.0,13.0,4.0,19.0,123.0,58.0,13.0,8.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,7.42,6.9,6.857142857142857
6857,94526,2019-05-27T23:00:00+00:00,6,2019,150,1.0,151,0.0,2.0,151,Goias,CSA,Goias,57.0,4.0,9.0,10.0,3.0,,79.0,329.0,,6.0,6.0,5.0,9.0,15.0,415.0,1.0,0.0,3.0,11.0,6.0,7.0,8.0,123.0,65.0,28.0,17.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,6.9,7.6,6.65
6858,94528,2019-05-26T22:00:00+00:00,6,2019,154,1.0,133,1.0,1.0,154,Fortaleza EC,Fortaleza EC,Vasco DA Gama,61.0,2.0,2.0,9.0,1.0,,88.0,477.0,,9.0,7.0,3.0,3.0,12.0,539.0,1.0,1.0,1.0,11.0,10.0,2.0,8.0,77.0,43.0,11.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,6.7,6.9,6.885714285714286
6859,94529,2019-05-25T22:00:00+00:00,6,2019,130,1.0,1062,0.0,2.0,1062,Atletico-MG,Gremio,Atletico-MG,44.0,1.0,4.0,14.0,7.0,,81.0,354.0,,4.0,2.0,5.0,4.0,8.0,436.0,4.0,0.0,7.0,6.0,12.0,9.0,8.0,99.0,52.0,11.0,9.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,7.24,6.9,6.6625
6860,94533,2019-06-01T22:00:00+00:00,7,2019,118,1.0,130,0.0,2.0,118,Bahia,Bahia,Gremio,43.0,6.0,10.0,8.0,1.0,,84.0,329.0,,9.0,4.0,4.0,5.0,14.0,394.0,1.0,0.0,1.0,8.0,10.0,3.0,3.0,95.0,41.0,16.0,5.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0200000000000005,6.9,6.659999999999999
6861,94539,2019-06-02T22:00:00+00:00,7,2019,119,2.0,145,0.0,2.0,119,Internacional,Internacional,Avai,63.0,,5.0,11.0,2.0,3.0,88.0,597.0,,6.0,4.0,7.0,5.0,11.0,682.0,,1.0,2.0,8.0,12.0,10.0,12.0,119.0,60.0,9.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,7.266666666666667,7.6,6.957142857142857
6862,94534,2019-06-02T14:00:00+00:00,7,2019,120,1.0,133,0.0,2.0,120,Botafogo,Botafogo,Vasco DA Gama,55.0,,4.0,15.0,2.0,1.0,85.0,398.0,,5.0,7.0,1.0,3.0,8.0,469.0,2.0,1.0,2.0,7.0,8.0,6.0,14.0,96.0,48.0,15.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,7.26,7.2,6.7875
6863,94536,2019-06-02T22:00:00+00:00,7,2019,132,1.0,121,2.0,0.0,121,Palmeiras,Chapecoense-SC,Palmeiras,46.0,3.0,5.0,21.0,3.0,,78.0,275.0,,8.0,5.0,6.0,6.0,14.0,354.0,5.0,1.0,3.0,11.0,12.0,5.0,9.0,121.0,60.0,16.0,7.0,11.0,14.0,0.0,1.0,0.0,0.0,0.0,7.040000000000001,6.2,6.8
6864,94531,2019-06-02T19:00:00+00:00,7,2019,134,3.0,124,0.0,2.0,124,Fluminense,Atletico Paranaense,Fluminense,0.0,,,,,,0.0,,1.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,6.425000000000001,6.0600000000000005
6865,94540,2019-06-02T19:00:00+00:00,7,2019,126,1.0,135,1.0,1.0,126,Sao Paulo,Sao Paulo,Cruzeiro,39.0,6.0,5.0,15.0,3.0,,77.0,284.0,1.0,5.0,3.0,4.0,8.0,13.0,368.0,2.0,1.0,3.0,10.0,13.0,3.0,7.0,115.0,58.0,30.0,14.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,7.3,6.557142857142857
6866,94538,2019-06-01T19:00:00+00:00,7,2019,127,2.0,154,0.0,2.0,127,Flamengo,Flamengo,Fortaleza EC,65.0,7.0,8.0,16.0,4.0,2.0,92.0,600.0,,14.0,6.0,8.0,7.0,21.0,651.0,1.0,2.0,4.0,17.0,15.0,3.0,12.0,96.0,47.0,19.0,11.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,7.12,9.2,7.228571428571429
